SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,REGC2021_V1_00,REGC2021_V1_00_NAME,REGC2021_V1_00_NAME_ASCII,TA2021_V1_00,TA2021_V1_00_NAME,TA2021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,Shape_Length
173500,Tahuna-Mangateparu,Tahuna-Mangateparu,3,Waikato Region,Waikato Region,15,Matamata-Piako District,Matamata-Piako District,238.922878,238.922878,76420.5292452
173600,Mangaiti,Mangaiti,3,Waikato Region,Waikato Region,15,Matamata-Piako District,Matamata-Piako District,258.10192183,258.10192183,91032.1138596
173700,Tatuanui,Tatuanui,3,Waikato Region,Waikato Region,15,Matamata-Piako District,Matamata-Piako District,144.46193605,144.46193605,75539.4385479
173800,Tahuroa,Tahuroa,3,Waikato Region,Waikato Region,15,Matamata-Piako District,Matamata-Piako District,181.84283698,181.84283698,86112.9331357
177200,Nawton East,Nawton East,3,Waikato Region,Waikato Region,16,Hamilton City,Hamilton City,1.31850932,1.31850932,5233.89751562
178100,Dinsdale South,Dinsdale South,3,Waikato Region,Waikato Region,16,Hamilton City,Hamilton City,1.56104002,1.56104002,6385.53772084
180600,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),3,Waikato Region,Waikato Region,16,Hamilton City,Hamilton City,0.87060608,0.87060608,4780.53866039
181000,Resthill,Resthill,3,Waikato Region,Waikato Region,16,Hamilton City,Hamilton City,1.12136602,1.12136602,5150.15366328
181800,Kaipaki,Kaipaki,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,36.52262344,36.52262344,36662.0284406
182000,Hautapu Rural,Hautapu Rural,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,14.70810527,14.70810527,24118.0943359
182100,Pokuru,Pokuru,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,109.19297361,109.19297361,60710.6124718
181100,Fitzroy,Fitzroy,3,Waikato Region,Waikato Region,16,Hamilton City,Hamilton City,1.48944429,1.48944429,7326.80500663
181300,Peacockes,Peacockes,3,Waikato Region,Waikato Region,16,Hamilton City,Hamilton City,6.93285947,6.93285947,13703.0331538
181400,Te Pahu,Te Pahu,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,158.15542264,158.15542264,73304.5368678
181700,Lake Ngaroto,Lake Ngaroto,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,94.57959744,94.57959744,60408.0531283
182400,Hautapu,Hautapu,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,7.43604737,7.43604737,16646.189166
182600,Cambridge North,Cambridge North,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,1.81057832,1.81057832,6333.55088872
183100,Pukerimu,Pukerimu,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,77.24529941,77.24529941,56254.7613287
184000,Te Awamutu Stadium,Te Awamutu Stadium,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,1.16584443,1.16584443,4830.2011048
184400,Sherwin Park,Sherwin Park,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,2.13903979,2.13903979,8104.71424314
184600,Rotoorangi,Rotoorangi,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,182.19749337,182.19749337,90912.633216
184700,Tokanui,Tokanui,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,23.68488398,23.68488398,28826.2411156
204600,Oponae,Oponae,4,Bay of Plenty Region,Bay of Plenty Region,27,Ōpōtiki District,Opotiki District,1255.59317948,1255.59317948,247336.870448
184800,Kihikihi Central,Kihikihi Central,3,Waikato Region,Waikato Region,17,Waipa District,Waipa District,2.23824519,2.23824519,8116.63055591
185100,Inlets Otorohanga District,Inlets Otorohanga District,3,Waikato Region,Waikato Region,18,Ōtorohanga District,Otorohanga District,0.0,65.20307391,171364.894569
185200,Pirongia Forest,Pirongia Forest,3,Waikato Region,Waikato Region,18,Ōtorohanga District,Otorohanga District,490.79032863,490.79032863,276295.323825
185300,Honikiwi,Honikiwi,3,Waikato Region,Waikato Region,18,Ōtorohanga District,Otorohanga District,245.61874053,245.61874053,119994.798224
185400,Te Kawa,Te Kawa,3,Waikato Region,Waikato Region,18,Ōtorohanga District,Otorohanga District,114.61853097,114.61853097,75388.1675301
185600,Maihiihi,Maihiihi,3,Waikato Region,Waikato Region,18,Ōtorohanga District,Otorohanga District,469.05597198,469.05597198,136691.102217
185700,Puniu,Puniu,3,Waikato Region,Waikato Region,18,Ōtorohanga District,Otorohanga District,674.02193237,674.02193237,177314.142753
185800,Tīrau,Tirau,3,Waikato Region,Waikato Region,19,South Waikato District,South Waikato District,293.09937887,293.09937887,114987.980436
185900,Putāruru Rural,Putaruru Rural,3,Waikato Region,Waikato Region,19,South Waikato District,South Waikato District,555.79926499,555.79926499,165941.200018
186100,Kinleith,Kinleith,3,Waikato Region,Waikato Region,19,South Waikato District,South Waikato District,947.51937798,947.51937798,177272.59918
187500,Waipa Valley,Waipa Valley,3,Waikato Region,Waikato Region,20,Waitomo District,Waitomo District,817.6497455,817.6497455,203629.831768
187600,Tiroa,Tiroa,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,20,Waitomo District,Waitomo District,182.31571302,182.31571302,68477.4840392
189500,Kaimanawa,Kaimanawa,3,Waikato Region,Waikato Region,21,Taupo District,Taupo District,1342.25564266,1342.25564266,274855.842659
189800,Rangataiki,Rangataiki,4,Bay of Plenty Region,Bay of Plenty Region,21,Taupo District,Taupo District,996.27143695,996.27143695,178164.144569
189900,Taharua,Taharua,6,Hawke's Bay Region,Hawke's Bay Region,21,Taupo District,Taupo District,784.2388482,784.2388482,222344.510569
191100,Omokoroa Rural,Omokoroa Rural,4,Bay of Plenty Region,Bay of Plenty Region,22,Western Bay of Plenty District,Western Bay of Plenty District,7.93862806,7.93862806,21549.1828544
191200,Te Puna,Te Puna,4,Bay of Plenty Region,Bay of Plenty Region,22,Western Bay of Plenty District,Western Bay of Plenty District,18.16121161,18.16121161,33050.9289377
191300,Minden,Minden,4,Bay of Plenty Region,Bay of Plenty Region,22,Western Bay of Plenty District,Western Bay of Plenty District,85.94729361,85.94729361,55023.3055079
191400,Kaimai,Kaimai,4,Bay of Plenty Region,Bay of Plenty Region,22,Western Bay of Plenty District,Western Bay of Plenty District,327.88697214,327.88697214,107279.173421
193100,Bellevue,Bellevue,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,1.71527099,1.71527099,6788.44704917
204700,East Cape,East Cape,5,Gisborne Region,Gisborne Region,28,Gisborne District,Gisborne District,991.22081932,991.22081932,194221.254487
204800,Waipaoa,Waipaoa,5,Gisborne Region,Gisborne Region,28,Gisborne District,Gisborne District,2277.32105923,2277.32105923,321291.67866
204900,Ruatoria-Raukumara,Ruatoria-Raukumara,5,Gisborne Region,Gisborne Region,28,Gisborne District,Gisborne District,693.35062432,693.35062432,153223.02471
205000,Tokomaru,Tokomaru,5,Gisborne Region,Gisborne Region,28,Gisborne District,Gisborne District,1144.87908347,1144.87908347,205217.354469
193600,Brookfield East,Brookfield East,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,1.3218817,1.3218817,7031.79837857
194600,Gate Pa,Gate Pa,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,2.06980812,2.06980812,7407.87364902
194900,Arataki North,Arataki North,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,2.16051512,2.16051512,8777.95172501
207700,Whakaki,Whakaki,6,Hawke's Bay Region,Hawke's Bay Region,29,Wairoa District,Wairoa District,183.4786733,183.4786733,96402.6984167
207900,Mahia,Mahia,6,Hawke's Bay Region,Hawke's Bay Region,29,Wairoa District,Wairoa District,471.96704627,471.96704627,172853.684356
208000,Puketitiri-Tutira,Puketitiri-Tutira,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,2432.9816985,2432.9816985,362617.91917
208100,Sherenden-Crownthorpe,Sherenden-Crownthorpe,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,765.79485131,765.79485131,198075.376094
208200,Maraekakaho,Maraekakaho,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,820.54439068,820.54439068,192626.403064
195800,Te Maunga North,Te Maunga North,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,1.17068041,1.17068041,5755.03004296
196200,Te Maunga South,Te Maunga South,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,2.31665505,2.31665505,7320.19112133
196400,Ohauiti,Ohauiti,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,3.40557706,3.40557706,9892.33788631
196700,Welcome Bay East,Welcome Bay East,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,3.69085094,3.69085094,14039.9434331
208300,Puketapu-Eskdale,Puketapu-Eskdale,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,244.84751323,244.84751323,131359.062565
208400,Omahu-Pakowhai,Omahu-Pakowhai,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,45.66292311,45.66292311,55894.8925549
197100,Palm Beach South-Gravatt,Palm Beach South-Gravatt,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,2.38810131,2.38810131,7256.04677783
197400,Papamoa Beach South,Papamoa Beach South,4,Bay of Plenty Region,Bay of Plenty Region,23,Tauranga City,Tauranga City,1.37883543,1.37883543,7435.64051007
197700,Tui Ridge,Tui Ridge,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,220.92256953,220.92256953,81165.7952121
197800,Arahiwi,Arahiwi,3,Waikato Region,Waikato Region,24,Rotorua District,Rotorua District,62.85587923,62.85587923,44795.8842447
197900,Ngongotahā Valley,Ngongotaha Valley,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,177.50474313,177.50474313,80534.6896778
198300,Inland water Lake Rotorua,Inland water Lake Rotorua,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,0.0,81.05152767,48125.6714972
199100,Pukehangi North,Pukehangi North,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,1.18204632,1.18204632,5160.81932021
199500,Mangakakahi West,Mangakakahi West,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,1.01720246,1.01720246,6644.95064106
200300,Victoria,Victoria,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,0.51768215,0.51768215,3789.42165362
200400,Waiohewa,Waiohewa,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,63.4454285,63.4454285,59204.0910154
201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,4,Bay of Plenty Region,Bay of Plenty Region,24,Rotorua District,Rotorua District,3.28397762,3.28397762,10070.2784225
202300,Thornton-Awakeri,Thornton-Awakeri,4,Bay of Plenty Region,Bay of Plenty Region,25,Whakatane District,Whakatane District,151.84259973,151.84259973,62114.3374769
203100,Wainui,Wainui,4,Bay of Plenty Region,Bay of Plenty Region,25,Whakatane District,Whakatane District,86.55992416,86.55992416,94069.1957437
203200,Ōhope,Ohope,4,Bay of Plenty Region,Bay of Plenty Region,25,Whakatane District,Whakatane District,6.3335273,6.3335273,29239.6939624
203300,Inlet Ohiwa Harbour West,Inlet Ohiwa Harbour West,4,Bay of Plenty Region,Bay of Plenty Region,25,Whakatane District,Whakatane District,0.0,14.71364994,52324.6166708
203400,Galatea,Galatea,4,Bay of Plenty Region,Bay of Plenty Region,25,Whakatane District,Whakatane District,2199.70137695,2199.70137695,325504.506012
204000,Inlet Ohiwa Harbour East,Inlet Ohiwa Harbour East,4,Bay of Plenty Region,Bay of Plenty Region,27,Ōpōtiki District,Opotiki District,0.0,10.84862001,38994.7026995
204100,Waiotahi,Waiotahi,4,Bay of Plenty Region,Bay of Plenty Region,27,Ōpōtiki District,Opotiki District,141.7128734,141.7128734,103364.893416
204500,Otara-Tirohanga,Otara-Tirohanga,4,Bay of Plenty Region,Bay of Plenty Region,27,Ōpōtiki District,Opotiki District,113.3996467,113.3996467,76863.9208399
208800,Flaxmere West,Flaxmere West,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,0.91730498,0.91730498,5470.00740743
209300,Irongate,Irongate,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,8.28247555,8.28247555,16918.1827922
209400,Frimley,Frimley,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,2.02507984,2.02507984,5870.53874044
210600,Tomoana Crossing,Tomoana Crossing,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,0.83806946,0.83806946,5311.5237472
211600,Havelock North-Central,Havelock North-Central,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,0.47385239,0.47385239,4007.87718606
249800,Woodridge,Woodridge,9,Wellington Region,Wellington Region,47,Wellington City,Wellington City,0.98998087,0.98998087,4540.85680111
212100,Havelock Hills,Havelock Hills,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,2.98726143,2.98726143,9325.28148758
212200,Kahuranaki,Kahuranaki,6,Hawke's Bay Region,Hawke's Bay Region,30,Hastings District,Hastings District,367.94973279,367.94973279,108355.84266
212300,Bay View,Bay View,6,Hawke's Bay Region,Hawke's Bay Region,31,Napier City,Napier City,29.20530132,29.20530132,35284.1840834
215500,Mangaonuku,Mangaonuku,6,Hawke's Bay Region,Hawke's Bay Region,32,Central Hawke's Bay District,Central Hawke's Bay District,537.34536891,537.34536891,147391.948034
215800,Waipukurau West,Waipukurau West,6,Hawke's Bay Region,Hawke's Bay Region,32,Central Hawke's Bay District,Central Hawke's Bay District,5.77431168,5.77431168,13670.7047997
215900,Mangarara,Mangarara,6,Hawke's Bay Region,Hawke's Bay Region,32,Central Hawke's Bay District,Central Hawke's Bay District,838.29884994,838.29884994,177388.014615
216000,Waipukurau East,Waipukurau East,6,Hawke's Bay Region,Hawke's Bay Region,32,Central Hawke's Bay District,Central Hawke's Bay District,2.26272876,2.26272876,7378.89998782
216100,Taurekaitai,Taurekaitai,6,Hawke's Bay Region,Hawke's Bay Region,32,Central Hawke's Bay District,Central Hawke's Bay District,1153.88560252,1153.88560252,210013.152956
216200,Port Taranaki,Port Taranaki,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,1.56877875,1.56877875,15550.2171155
216400,Omata,Omata,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,21.59706364,21.59706364,47391.4920904
216700,Kaitake,Kaitake,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,170.2796475,170.2796475,79811.4727666
235500,Queenwood (Horowhenua District),Queenwood (Horowhenua District),8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,0.82605755,0.82605755,3851.98546082
218200,Ferndale,Ferndale,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,1.79114382,1.79114382,7802.34314207
219700,Tarata,Tarata,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,258.96543015,258.96543015,131553.469491
219800,Pembroke,Pembroke,7,Taranaki Region,Taranaki Region,34,Stratford District,Stratford District,226.38766446,226.38766446,78796.6575966
219900,Douglas,Douglas,7,Taranaki Region,Taranaki Region,34,Stratford District,Stratford District,1010.46109881,1010.46109881,307377.470031
220000,Toko,Toko,7,Taranaki Region,Taranaki Region,34,Stratford District,Stratford District,228.43491941,228.43491941,104949.417626
220200,Whangamomona,Whangamomona,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,34,Stratford District,Stratford District,689.60091042,689.60091042,209188.529098
220500,Cape Egmont,Cape Egmont,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,434.17052277,434.17052277,100172.79434
220600,Taungatara,Taungatara,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,313.02573857,313.02573857,101726.671636
221100,Okaiawa,Okaiawa,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,102.13816705,102.13816705,51057.1692796
221200,Te Roti-Moeroa,Te Roti-Moeroa,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,361.94642482,361.94642482,158603.441162
221400,Normanby-Tawhiti,Normanby-Tawhiti,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,49.47564403,49.47564403,61590.9034391
222000,Mangawhio,Mangawhio,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,1368.62597982,1368.62597982,215668.346429
222400,Ngapuke,Ngapuke,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,621.83155441,621.83155441,213461.777696
222800,National Park,National Park,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,1375.2853439,1375.2853439,251134.934265
222900,Tangiwai,Tangiwai,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,2696.63418528,2696.63418528,424683.173445
223200,Waiouru,Waiouru,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,5.01060584,5.01060584,11981.8905945
223300,Upper Whanganui,Upper Whanganui,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1849.8869241,1849.8869241,390605.338607
